StationID,StationName,Lat,Lon
72.0,W 52 St & 11 Ave,40.76727216,-73.99392888
79.0,Franklin St & W Broadway,40.71911552,-74.00666661
82.0,St James Pl & Pearl St,40.71117416,-74.00016545
119.0,Park Ave & St Edwards St,40.69608941,-73.97803415
120.0,Lexington Ave & Classon Ave,40.68676793,-73.95928168
127.0,Barrow St & Hudson St,40.73172428,-74.00674436
128.0,MacDougal St & Prince St,40.72710258,-74.00297088
143.0,Clinton St & Joralemon St,40.69239502,-73.99337909
144.0,Nassau St & Navy St,40.69839895,-73.98068914
146.0,Hudson St & Reade St,40.71625008,-74.0091059
150.0,E 2 St & Avenue C,40.7208736,-73.98085795
151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504
157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349
161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231
164.0,E 47 St & 2 Ave,40.75323098,-73.97032517
167.0,E 39 St & 3 Ave,40.7489006,-73.97604882
168.0,W 18 St & 6 Ave,40.73971301,-73.99456405
173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674
174.0,E 25 St & 1 Ave,40.7381765,-73.97738662
195.0,Liberty St & Broadway,40.70905623,-74.01043382
212.0,W 16 St & The High Line,40.74334935,-74.00681753
216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059
217.0,Old Fulton St,40.70277159,-73.99383605
223.0,W 13 St & 7 Ave,40.73781509,-73.99994661
228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855
229.0,Great Jones St,40.72743423,-73.99379025
236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956
237.0,E 11 St & 2 Ave,40.73047309,-73.98672378
238.0,Bank St & Washington St,40.7361967,-74.00859207
239.0,Willoughby St & Fleet St,40.69196566,-73.9813018
241.0,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736
243.0,Fulton St & Rockwell Pl,40.688226,-73.979382
244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851
245.0,Myrtle Ave & St Edwards St,40.69327018,-73.97703874
247.0,Perry St & Bleecker St,40.73535398,-74.00483091
248.0,Laight St & Hudson St,40.72185379,-74.00771779
249.0,Harrison St & Hudson St,40.71870987,-74.0090009
251.0,Mott St & Prince St,40.72317958,-73.99480012
252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205
254.0,W 11 St & 6 Ave,40.73532427,-73.99800419
257.0,Lispenard St & Broadway,40.71939226,-74.00247214
258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458
259.0,South St & Whitehall St,40.70122128,-74.01234218
260.0,Broad St & Bridge St,40.70365182,-74.01167797
261.0,Johnson St & Gold St,40.69474881,-73.98362464
262.0,Washington Park,40.6917823,-73.9737299
264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853
265.0,Stanton St & Chrystie St,40.72229346,-73.99147535
266.0,Avenue D & E 8 St,40.72368361,-73.97574813
267.0,Broadway & W 36 St,40.75097711,-73.98765428
268.0,Howard St & Centre St,40.71910537,-73.99973337
270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913
274.0,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682
275.0,Washington Ave & Greene Ave,40.68650065,-73.96563307
276.0,Duane St & Greenwich St,40.71748752,-74.0104554
278.0,Concord St & Bridge St,40.69766564,-73.98476437
279.0,Peck Slip & Front St,40.707873,-74.00167
280.0,E 10 St & 5 Ave,40.73331967,-73.99510132
281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465
282.0,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494
285.0,Broadway & E 14 St,40.73454567,-73.99074142
289.0,Monroe St & Classon Ave,40.6845683,-73.95881081
291.0,Madison St & Montgomery St,40.713126,-73.984844
293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049
295.0,Pike St & E Broadway,40.71406667,-73.99293911
296.0,Division St & Bowery,40.71413089,-73.9970468
297.0,E 15 St & 3 Ave,40.734232,-73.986923
298.0,3 Ave & Schermerhorn St,40.68683208,-73.9796772
301.0,E 2 St & Avenue B,40.72217444,-73.98368779
302.0,Avenue D & E 3 St,40.72082834,-73.97793172
303.0,Mercer St & Spring St,40.72362738,-73.99949601
304.0,Broadway & Battery Pl,40.70463334,-74.01361706
305.0,E 58 St & 3 Ave,40.76095756,-73.96724467
307.0,Canal St & Rutgers St,40.71427487,-73.98990025
308.0,St James Pl & Oliver St,40.71307916,-73.99851193
309.0,Murray St & West St,40.7149787,-74.013012
310.0,State St & Smith St,40.68926942,-73.98912867
311.0,Norfolk St & Broome St,40.7172274,-73.98802084
312.0,Allen St & Stanton St,40.722055,-73.989111
313.0,Washington Ave & Park Ave,40.69610226,-73.96751037
314.0,Cadman Plaza West & Montague St,40.69383,-73.990539
315.0,South St & Gouverneur Ln,40.70355377,-74.00670227
316.0,Fulton St & William St,40.70955958,-74.00653609
317.0,E 6 St & Avenue B,40.72453734,-73.98185424
319.0,Fulton St & Broadway,40.711066,-74.009447
320.0,Leonard St & Church St,40.717571,-74.005549
321.0,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746
324.0,DeKalb Ave & Hudson Ave,40.689888,-73.981013
325.0,E 19 St & 3 Ave,40.73624527,-73.98473765
326.0,E 11 St & 1 Ave,40.72953837,-73.98426726
327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354
328.0,Watts St & Greenwich St,40.72405549,-74.00965965
330.0,Reade St & Broadway,40.71450451,-74.00562789
331.0,Pike St & Monroe St,40.71173107,-73.99193043
332.0,Cherry St,40.71219906,-73.97948148
334.0,W 20 St & 7 Ave,40.74238787,-73.99726235
335.0,Washington Pl & Broadway,40.72903917,-73.99404649
336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065
337.0,Old Slip & Front St,40.7037992,-74.00838676
339.0,Avenue D & E 12 St,40.72580614,-73.97422494
340.0,Madison St & Clinton St,40.71269042,-73.98776323
341.0,Stanton St & Mangin St,40.71782143,-73.97628939
342.0,Columbia St & Rivington St,40.71739973,-73.98016555
343.0,Clinton Ave & Flushing Ave,40.69794,-73.96986848
344.0,Monroe St & Bedford Ave,40.6851443,-73.95380904
346.0,Bank St & Hudson St,40.73652889,-74.00618026
347.0,Greenwich St & W Houston St,40.728846,-74.008591
349.0,Rivington St & Ridge St,40.71850211,-73.98329859
350.0,Clinton St & Grand St,40.71559509,-73.9870295
351.0,Front St & Maiden Ln,40.70530954,-74.00612572
353.0,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
354.0,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
355.0,Bayard St & Baxter St,40.71602118,-73.99974372
356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
357.0,E 11 St & Broadway,40.73261787,-73.99158043
358.0,Christopher St & Greenwich St,40.73291553,-74.00711384
359.0,E 47 St & Park Ave,40.75510267,-73.97498696
360.0,William St & Pine St,40.70717936,-74.00887308
361.0,Allen St & Hester St,40.71605866,-73.99190759
362.0,Broadway & W 37 St,40.75172632,-73.98753523
363.0,West Thames St,40.70834698,-74.01713445
364.0,Lafayette Ave & Classon Ave,40.68900443,-73.96023854
365.0,Fulton St & Grand Ave,40.68223166,-73.9614583
366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896
368.0,Carmine St & 6 Ave,40.73038599,-74.00214988
369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394
372.0,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519
373.0,Willoughby Ave & Walworth St,40.69331716,-73.95381995
376.0,John St & William St,40.70862144,-74.00722156
377.0,6 Ave & Canal St,40.72243797,-74.00566443
379.0,W 31 St & 7 Ave,40.749156,-73.9916
380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877
382.0,University Pl & E 14 St,40.73492695,-73.99200509
383.0,Greenwich Ave & Charles St,40.735238,-74.000271
385.0,E 55 St & 2 Ave,40.75797322,-73.96603308
386.0,Centre St & Worth St,40.71494807,-74.00234482
387.0,Centre St & Chambers St,40.71273266,-74.0046073
388.0,W 26 St & 10 Ave,40.749717753,-74.002950346
389.0,Broadway & Berry St,40.71044554,-73.96525063
390.0,Duffield St & Willoughby St,40.69221589,-73.9842844
391.0,Clark St & Henry St,40.69760127,-73.99344559
392.0,Jay St & Tech Pl,40.695065,-73.987167
393.0,E 5 St & Avenue C,40.72299208,-73.97995466
394.0,E 9 St & Avenue C,40.72521311,-73.97768752
396.0,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392
397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273
398.0,Atlantic Ave & Furman St,40.69165183,-73.9999786
399.0,Lafayette Ave & St James Pl,40.68851534,-73.9647628
400.0,Pitt St & Stanton St,40.71926081,-73.98178024
401.0,Allen St & Rivington St,40.72019576,-73.98997825
402.0,Broadway & E 22 St,40.7403432,-73.98955109
403.0,E 2 St & 2 Ave,40.72502876,-73.99069656
405.0,Washington St & Gansevoort St,40.739323,-74.008119
406.0,Hicks St & Montague St,40.69512845,-73.99595065
407.0,Henry St & Poplar St,40.700469,-73.991454
408.0,Market St & Cherry St,40.71076228,-73.99400398
409.0,DeKalb Ave & Skillman St,40.6906495,-73.95643107
410.0,Suffolk St & Stanton St,40.72066442,-73.98517977
411.0,E 6 St & Avenue D,40.72228087,-73.97668709
412.0,Forsyth St & Canal St,40.7158155,-73.99422366
414.0,Pearl St & Anchorage Pl,40.70281858,-73.98765762
415.0,Pearl St & Hanover Square,40.7047177,-74.00926027
416.0,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
417.0,Barclay St & Church St,40.71291224,-74.01020234
418.0,Front St & Gold St,40.70224,-73.982578
419.0,Carlton Ave & Park Ave,40.69580705,-73.97355569
420.0,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
421.0,Clermont Ave & Park Ave,40.69573398,-73.97129668
422.0,W 59 St & 10 Ave,40.770513,-73.988038
423.0,W 54 St & 9 Ave,40.76584941,-73.98690506
426.0,West St & Chambers St,40.71754834,-74.01322069
427.0,Bus Slip & State St,40.701907,-74.013942
432.0,E 7 St & Avenue A,40.72621788,-73.98379855
435.0,W 21 St & 6 Ave,40.74173969,-73.99415556
436.0,Hancock St & Bedford Ave,40.68216564,-73.95399026
437.0,Macon St & Nostrand Ave,40.6809833854,-73.9500479759
438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945
439.0,E 4 St & 2 Ave,40.7262807,-73.98978041
440.0,E 45 St & 3 Ave,40.75255434,-73.97282625
441.0,E 52 St & 2 Ave,40.756014,-73.967416
442.0,W 27 St & 7 Ave,40.746647,-73.993915
443.0,Bedford Ave & S 9 St,40.70853074,-73.96408963
445.0,E 10 St & Avenue A,40.72740794,-73.98142006
446.0,W 24 St & 7 Ave,40.74487634,-73.99529885
447.0,8 Ave & W 52 St,40.76370739,-73.9851615
448.0,W 37 St & 10 Ave,40.75660359,-73.9979009
450.0,W 49 St & 8 Ave,40.76227205,-73.98788205
453.0,W 22 St & 8 Ave,40.74475148,-73.99915362
454.0,E 51 St & 1 Ave,40.75455731,-73.96592976
455.0,1 Ave & E 44 St,40.75001986,-73.96905301
456.0,E 53 St & Madison Ave,40.7597108,-73.97402311
458.0,11 Ave & W 27 St,40.751396,-74.005226
459.0,W 20 St & 11 Ave,40.746745,-74.007756
460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294
461.0,E 20 St & 2 Ave,40.73587678,-73.98205027
462.0,W 22 St & 10 Ave,40.74691959,-74.00451887
465.0,Broadway & W 41 St,40.75513557,-73.98658032
466.0,W 25 St & 6 Ave,40.74395411,-73.99144871
467.0,Dean St & 4 Ave,40.68312489,-73.97895137
468.0,Broadway & W 56 St,40.7652654,-73.98192338
469.0,Broadway & W 53 St,40.76344058,-73.98268129
470.0,W 20 St & 8 Ave,40.74345335,-74.00004031
471.0,Grand St & Havemeyer St,40.71286844,-73.95698119
472.0,E 32 St & Park Ave,40.7457121,-73.98194829
473.0,Rivington St & Chrystie St,40.72110063,-73.9919254
474.0,5 Ave & E 29 St,40.7451677,-73.98683077
476.0,E 31 St & 3 Ave,40.74394314,-73.97966069
477.0,W 41 St & 8 Ave,40.75640548,-73.9900262
478.0,11 Ave & W 41 St,40.76030096,-73.99884222
479.0,9 Ave & W 45 St,40.76019252,-73.9912551
480.0,W 53 St & 10 Ave,40.76669671,-73.99061728
481.0,S 3 St & Bedford Ave,40.71260486,-73.96264403
482.0,W 15 St & 7 Ave,40.73935542,-73.99931783
483.0,E 12 St & 3 Ave,40.73223272,-73.98889957
484.0,W 44 St & 5 Ave,40.75500254,-73.98014437
485.0,W 37 St & 5 Ave,40.75038009,-73.98338988
486.0,Broadway & W 29 St,40.7462009,-73.98855723
487.0,E 20 St & FDR Drive,40.73314259,-73.97573881
490.0,8 Ave & W 33 St,40.751551,-73.993934
491.0,E 24 St & Park Ave S,40.74096374,-73.98602213
492.0,W 33 St & 7 Ave,40.75019995,-73.99093085
493.0,W 45 St & 6 Ave,40.7568001,-73.98291153
494.0,W 26 St & 8 Ave,40.74734825,-73.99723551
495.0,W 47 St & 10 Ave,40.76269882,-73.99301222
496.0,E 16 St & 5 Ave,40.73726186,-73.99238967
497.0,E 17 St & Broadway,40.73704984,-73.99009296
498.0,Broadway & W 32 St,40.74854862,-73.98808416
499.0,Broadway & W 60 St,40.76915505,-73.98191841
500.0,Broadway & W 51 St,40.76228826,-73.98336183
501.0,FDR Drive & E 35 St,40.744219,-73.97121214
502.0,Henry St & Grand St,40.714215,-73.981346
503.0,E 20 St & Park Ave,40.73827428,-73.98751968
504.0,1 Ave & E 16 St,40.73221853,-73.98165557
505.0,6 Ave & W 33 St,40.74901271,-73.98848395
507.0,E 25 St & 2 Ave,40.73912601,-73.97973776
508.0,W 46 St & 11 Ave,40.76341379,-73.99667444
509.0,9 Ave & W 22 St,40.7454973,-74.00197139
513.0,W 56 St & 10 Ave,40.768254,-73.988639
514.0,12 Ave & W 40 St,40.76087502,-74.00277668
515.0,W 43 St & 10 Ave,40.76009437,-73.99461843
516.0,E 47 St & 1 Ave,40.75206862,-73.96784384
517.0,Pershing Square South,40.751581,-73.97791
518.0,E 39 St & 2 Ave,40.74780373,-73.9734419
519.0,Pershing Square North,40.751873,-73.977706
520.0,W 52 St & 5 Ave,40.75992262,-73.97648516
522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836
523.0,W 38 St & 8 Ave,40.75466591,-73.99138152
524.0,W 43 St & 6 Ave,40.75527307,-73.98316936
525.0,W 34 St & 11 Ave,40.75594159,-74.0021163
526.0,E 33 St & 5 Ave,40.74765947,-73.98490707
528.0,2 Ave & E 31 St,40.74290902,-73.97706058
529.0,W 42 St & 8 Ave,40.7575699,-73.99098507
530.0,11 Ave & W 59 St,40.77149671054441,-73.99046033620834
531.0,Forsyth St & Broome St,40.71893904,-73.99266288
532.0,S 5 Pl & S 5 St,40.710451,-73.960876
533.0,Broadway & W 38 St,40.75299641,-73.98721619
534.0,Water - Whitehall Plaza,40.70255065,-74.0127234
536.0,1 Ave & E 30 St,40.74144387,-73.97536082
539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116
540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922
545.0,E 23 St & 1 Ave,40.736502,-73.97809472
546.0,E 30 St & Park Ave S,40.74444921,-73.98303529
2000.0,Front St & Washington St,40.70255088,-73.98940236
2002.0,Wythe Ave & Metropolitan Ave,40.716887,-73.963198
2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029
2005.0,Railroad Ave & Kay Ave,40.70531194,-73.97100056
2006.0,Central Park S & 6 Ave,40.76590936,-73.97634151
2008.0,Little West St & 1 Pl,40.70569254,-74.01677685
2009.0,Catherine St & Monroe St,40.71117444,-73.99682619
2010.0,Grand St & Greene St,40.72165481,-74.00234737
2012.0,E 27 St & 1 Ave,40.739445,-73.976806
2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651
2022.0,E 60 St & York Ave,40.759107,-73.959223
2023.0,E 55 St & Lexington Ave,40.75968085,-73.97031366
3002.0,South End Ave & Liberty St,40.711512,-74.015756
3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938
3040.0,Handlebar @ Gowanus,40.66979964220026,-73.99497985839844
3041.0,Kingston Ave & Herkimer St,40.67890679,-73.94142771
3042.0,Fulton St & Utica Ave,40.6794268,-73.9298911
3043.0,Lewis Ave & Decatur St,40.6814598,-73.934903
3044.0,Albany Ave & Fulton St,40.6800105,-73.938475
3046.0,Marcus Garvey Blvd & Macon St,40.682601,-73.938037
3047.0,Halsey St & Tompkins Ave,40.6823687,-73.944118
3048.0,Putnam Ave & Nostrand Ave,40.68402,-73.94977
3049.0,Cambridge Pl & Gates Ave,40.68488,-73.96304
3050.0,Putnam Ave & Throop Ave,40.6851532,-73.94111
3052.0,Lewis Ave & Madison St,40.686312,-73.935775
3053.0,Marcy Ave & Lafayette Ave,40.6900815,-73.947915
3054.0,Greene Ave & Throop Ave,40.6894932,-73.942061
3055.0,Greene Ave & Nostrand Ave,40.6883337,-73.950916
3056.0,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465
3057.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416
3058.0,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
3059.0,Pulaski St & Marcus Garvey Blvd,40.6933982,-73.939877
3060.0,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
3061.0,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
3062.0,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
3063.0,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108
3064.0,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926
3065.0,Union Ave & Wallabout St,40.70029511,-73.95032283
3066.0,Tompkins Ave & Hopkins St,40.69957608,-73.94708417
3067.0,Broadway & Whipple St,40.7016657,-73.9437303
3068.0,Humboldt St & Varet St,40.7031724,-73.940636
3069.0,Lorimer St & Broadway,40.70411791,-73.94818595
3070.0,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
3071.0,Boerum St & Broadway,40.70538077,-73.94976519
3072.0,Leonard St & Boerum St,40.70583339,-73.94644578
3074.0,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171
3075.0,Division Ave & Marcy Ave,40.70708701,-73.95796783
3076.0,Scholes St & Manhattan Ave,40.70870368,-73.9448625
3077.0,Stagg St & Union Ave,40.70877084,-73.95095259
3078.0,Broadway & Roebling St,40.70924826276157,-73.96063148975372
3080.0,S 4 St & Rodney St,40.70934,-73.95608
3081.0,Graham Ave & Grand St,40.711863,-73.944024
3082.0,Hope St & Union Ave,40.71167351,-73.95141312
3083.0,Bushwick Ave & Powers St,40.71247661,-73.94100005
3085.0,Roebling St & N 4 St,40.71469,-73.95739
3086.0,Graham Ave & Conselyea St,40.715143,-73.944507
3087.0,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386
3088.0,Union Ave & Jackson St,40.7160751,-73.952029
3091.0,Frost St & Meeker St,40.71764,-73.94882
3092.0,Berry St & N 8 St,40.7190095,-73.95852515
3093.0,N 6 St & Bedford Ave,40.71745169,-73.95850939
3094.0,Graham Ave & Withers St,40.7169811,-73.94485918
3095.0,Graham Ave & Herbert St,40.71929301,-73.94500379
3096.0,Union Ave & N 12 St,40.71924,-73.95242
3100.0,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696
3101.0,N 12 St & Bedford Ave,40.72079821,-73.95484712
3102.0,Driggs Ave & Lorimer St,40.72179134,-73.9504154
3105.0,N 15 St & Wythe Ave,40.724055,-73.955736
3106.0,Driggs Ave & N Henry St,40.72325,-73.94308
3107.0,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
3108.0,Nassau Ave & Russell St,40.72557,-73.94434
3109.0,Banker St & Meserole Ave,40.72606,-73.95621
3110.0,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
3112.0,Milton St & Franklin St,40.72906,-73.95779
3113.0,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394
3115.0,India St & Manhattan Ave,40.73232194,-73.9550858
3116.0,Huron St & Franklin St,40.73266,-73.95826
3117.0,Franklin St & Dupont St,40.73564,-73.95866
3118.0,McGuinness Blvd & Eagle St,40.73555,-73.95284
3119.0,Vernon Blvd & 50 Ave,40.74232744,-73.95411749
3120.0,Center Blvd & Borden Ave,40.74161,-73.96044
3121.0,Jackson Ave & 46 Rd,40.74524768,-73.94733276
3122.0,48 Ave & 5 St,40.74436328706688,-73.9558732509613
3123.0,31 St & Thomson Ave,40.74469738,-73.93540375
3124.0,46 Ave & 5 St,40.74731,-73.95451
3125.0,45 Rd & 11 St,40.74708586,-73.94977234
3126.0,44 Dr & Jackson Ave,40.74718234,-73.9432635
3127.0,9 St & 44 Rd,40.74966,-73.9521
3128.0,21 St & 43 Ave,40.75052534,-73.94594845
3129.0,Queens Plaza North & Crescent St,40.75110165,-73.94073717
3130.0,21 St & Queens Plaza North,40.75325964,-73.94335788
3131.0,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069
3132.0,E 59 St & Madison Ave,40.76350532,-73.97109243
3134.0,3 Ave & E 62 St,40.76312584,-73.96526895
3135.0,E 75 St & 3 Ave,40.77112927,-73.95772297
3136.0,5 Ave & E 63 St,40.766368,-73.971518
3137.0,5 Ave & E 73 St,40.77282817,-73.96685276
3139.0,E 72 St & Park Ave,40.77118287540658,-73.96409422159195
3140.0,1 Ave & E 78 St,40.77140426,-73.9535166
3141.0,1 Ave & E 68 St,40.76500525,-73.95818491
3142.0,1 Ave & E 62 St,40.7612274,-73.96094022
3143.0,5 Ave & E 78 St,40.77632142182271,-73.96427392959595
3144.0,E 81 St & Park Ave,40.77677702,-73.9590097
3145.0,E 84 St & Park Ave,40.77862688,-73.95772073
3146.0,E 81 St & 3 Ave,40.77573034,-73.9567526
3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149
3148.0,E 84 St & 1 Ave,40.77565541,-73.95068615
3150.0,E 85 St & York Ave,40.77536905,-73.94803392
3151.0,E 81 St & York Ave,40.7728384,-73.94989233
3152.0,3 Ave & E 71 St,40.76873687,-73.96119945
3153.0,E 71 St & 2 Ave,40.76817546742245,-73.95910263061523
3154.0,E 77 St & 3 Ave,40.77314236,-73.95856158
3155.0,Lexington Ave & E 63 St,40.76440023,-73.96648977
3156.0,E 72 St & York Ave,40.76663814,-73.95348296
3157.0,East End Ave & E 86 St,40.77518615,-73.94446054
3158.0,W 63 St & Broadway,40.77163851,-73.98261428
3159.0,W 67 St & Broadway,40.77492513,-73.98266566
3160.0,Central Park West & W 76 St,40.77896784,-73.97374737
3161.0,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
3162.0,W 78 St & Broadway,40.78339981,-73.98093133
3163.0,Central Park West & W 68 St,40.7734066,-73.97782542
3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475
3165.0,Central Park West & W 72 St,40.77579376683666,-73.9762057363987
3166.0,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449
3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842
